Portal,updated_at,name,plan_type,effective_price
Santander,2025-08-24 21:30:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-24 21:30:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-24 21:30:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-24 21:30:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-24 21:30:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-24 21:30:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-24 21:30:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-24 22:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-24 22:00:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-24 22:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-24 22:00:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-24 22:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-24 22:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-24 22:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-24 22:30:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-24 22:30:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-24 22:30:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-24 22:30:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-24 22:30:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-24 22:30:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-24 23:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-24 23:00:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-24 23:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-24 23:00:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-24 23:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-24 23:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-24 23:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-24 23:30:01,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-24 23:30:01,Fid,Cobertura Completa,43772.0
Santander,2025-08-24 23:30:01,Hdi,Cobertura Completa,38619.0
Santander,2025-08-24 23:30:01,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-24 23:30:01,Sura,Cobertura Completa,20670.0
Santander,2025-08-24 23:30:01,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-24 23:30:01,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 00:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 00:00:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 00:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 00:00:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 00:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 00:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 00:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 00:30:01,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 00:30:01,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 00:30:01,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 00:30:01,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 00:30:01,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 01:00:01,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 01:00:01,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 01:00:01,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 01:00:01,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 01:00:01,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 01:00:01,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 01:00:01,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 01:30:01,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 01:30:01,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 01:30:01,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 01:30:01,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 01:30:01,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 01:30:01,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 01:30:01,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 02:00:01,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 02:00:01,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 02:00:01,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 02:00:01,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 02:00:01,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 02:00:01,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 02:00:01,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 02:30:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 02:30:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 02:30:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 02:30:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 02:30:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 02:30:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 02:30:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 03:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 03:00:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 03:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 03:00:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 03:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 03:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 03:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 03:30:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 03:30:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 03:30:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 03:30:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 03:30:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 03:30:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 03:30:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 04:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 04:00:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 04:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 04:00:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 04:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 04:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 04:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 04:30:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 04:30:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 04:30:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 04:30:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 04:30:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 04:30:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 04:30:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 05:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 05:00:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 05:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 05:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 05:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 05:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 05:30:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 05:30:02,Fid,Cobertura Completa,43772.0
Santander,2025-08-25 05:30:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 05:30:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 05:30:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 05:30:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 05:30:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 06:00:02,Consorcio,Cobertura Completa,41283.0
Santander,2025-08-25 06:00:02,Fid,Cobertura Completa,53982.0
Santander,2025-08-25 06:00:02,Hdi,Cobertura Completa,38619.0
Santander,2025-08-25 06:00:02,Mapfre,Cobertura Completa,37984.0
Santander,2025-08-25 06:00:02,Sura,Cobertura Completa,20670.0
Santander,2025-08-25 06:00:02,ZURICH,Cobertura Completa,32944.0
Santander,2025-08-25 06:00:02,Zenit,Cobertura Completa,32643.0
Santander,2025-08-25 06:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 06:30:02,Fid,Cobertura Completa,55166.0
Santander,2025-08-25 06:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 06:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 06:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 06:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 06:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 07:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 07:00:02,Fid,Cobertura Completa,54191.0
Santander,2025-08-25 07:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 07:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 07:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 07:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 07:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 07:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 07:30:02,Fid,Cobertura Completa,54310.0
Santander,2025-08-25 07:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 07:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 07:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 07:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 07:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 08:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 08:00:02,Fid,Cobertura Completa,53998.0
Santander,2025-08-25 08:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 08:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 08:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 08:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 08:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 08:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 08:30:02,Fid,Cobertura Completa,54854.0
Santander,2025-08-25 08:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 08:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 08:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 08:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 08:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 09:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 09:00:02,Fid,Cobertura Completa,55013.0
Santander,2025-08-25 09:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 09:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 09:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 09:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 09:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 09:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 09:30:02,Fid,Cobertura Completa,54350.0
Santander,2025-08-25 09:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 09:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 09:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 09:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 09:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 10:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 10:00:01,Fid,Cobertura Completa,53142.0
Santander,2025-08-25 10:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 10:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 10:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 10:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 10:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 10:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 10:30:02,Fid,Cobertura Completa,52518.0
Santander,2025-08-25 10:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 10:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 10:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 10:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 11:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 11:00:02,Fid,Cobertura Completa,54661.0
Santander,2025-08-25 11:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 11:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 11:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 11:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 11:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 11:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 11:30:02,Fid,Cobertura Completa,53879.0
Santander,2025-08-25 11:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 11:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 11:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 11:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 11:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 12:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 12:00:02,Fid,Cobertura Completa,54542.0
Santander,2025-08-25 12:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 12:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 12:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 12:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 12:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 12:30:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 12:30:01,Fid,Cobertura Completa,54111.0
Santander,2025-08-25 12:30:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 12:30:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 12:30:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 12:30:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 12:30:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 13:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 13:00:01,Fid,Cobertura Completa,53879.0
Santander,2025-08-25 13:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 13:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 13:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 13:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 13:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 13:30:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 13:30:01,Fid,Cobertura Completa,56023.0
Santander,2025-08-25 13:30:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 13:30:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 13:30:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 13:30:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 13:30:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 14:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 14:00:01,Fid,Cobertura Completa,52319.0
Santander,2025-08-25 14:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 14:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 14:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 14:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 14:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 14:30:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 14:30:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 14:30:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 14:30:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 14:30:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 14:30:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 15:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 15:00:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 15:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 15:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 15:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 15:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 15:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 15:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 15:30:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 15:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 15:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 15:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 15:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 15:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 16:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 16:00:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 16:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 16:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 16:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 16:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 16:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 16:30:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 16:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 16:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 16:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 16:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 16:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 17:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 17:00:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 17:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 17:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 17:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 17:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 17:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 17:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 17:30:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 17:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 17:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 17:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 17:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 17:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 18:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 18:00:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 18:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 18:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 18:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 18:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 18:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 18:30:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 18:30:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 18:30:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 18:30:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 18:30:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 18:30:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 19:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 19:00:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 19:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 19:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 19:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 19:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 19:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 19:30:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 19:30:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 19:30:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 19:30:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 19:30:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 19:30:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 19:30:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 20:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 20:00:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 20:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 20:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 20:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 20:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 20:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 20:30:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 20:30:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 20:30:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 20:30:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 20:30:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 20:30:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 20:30:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 21:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 21:00:01,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 21:00:01,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 21:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 21:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 21:00:01,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 21:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 21:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 21:30:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 21:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 21:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 21:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 21:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 21:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 22:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 22:00:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 22:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 22:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 22:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 22:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 22:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 22:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 22:30:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 22:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 22:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 22:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 22:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 22:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 23:00:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 23:00:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 23:00:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-25 23:00:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 23:00:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 23:00:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 23:00:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-25 23:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-25 23:30:02,Fid,Cobertura Completa,43785.0
Santander,2025-08-25 23:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-25 23:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-25 23:30:02,ZURICH,Cobertura Completa,32953.0
Santander,2025-08-25 23:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-26 00:00:05,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-26 00:00:05,Fid,Cobertura Completa,43785.0
Santander,2025-08-26 00:00:05,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-26 00:00:05,Sura,Cobertura Completa,20676.0
Santander,2025-08-26 00:00:05,ZURICH,Cobertura Completa,34405.0
Santander,2025-08-26 00:00:05,Zenit,Cobertura Completa,32653.0
Santander,2025-08-26 00:30:02,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-26 00:30:02,Fid,Cobertura Completa,44641.0
Santander,2025-08-26 00:30:02,Hdi,Cobertura Completa,38630.0
Santander,2025-08-26 00:30:02,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-26 00:30:02,Sura,Cobertura Completa,20676.0
Santander,2025-08-26 00:30:02,ZURICH,Cobertura Completa,34405.0
Santander,2025-08-26 00:30:02,Zenit,Cobertura Completa,32653.0
Santander,2025-08-26 01:00:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-26 01:00:01,Fid,Cobertura Completa,44641.0
Santander,2025-08-26 01:00:01,Hdi,Cobertura Completa,36753.0
Santander,2025-08-26 01:00:01,Mapfre,Cobertura Completa,37995.0
Santander,2025-08-26 01:00:01,Sura,Cobertura Completa,20676.0
Santander,2025-08-26 01:00:01,ZURICH,Cobertura Completa,34405.0
Santander,2025-08-26 01:00:01,Zenit,Cobertura Completa,32653.0
Santander,2025-08-26 01:30:01,Consorcio,Cobertura Completa,41295.0
Santander,2025-08-26 01:30:01,Fid,Cobertura Completa,44641.0
Santander,2025-08-26 01:30:01,Hdi,Cobertura Completa,36753.0
Santander,2025-08-26 01:30:01,Mapfre,Cobertura Completa,37995.0
