change_id,run_id,portal,insurer,scraped_at,prev_scraped_at,prev_price,price,abs_change,pct_change,direction,severity
806,489,Falabella,Zenit,2025-08-12 09:30:01,2025-08-12 04:30:02,35710.0,35721.0,11.0,0.0308,up,info
807,530,Falabella,Zenit,2025-08-13 06:30:02,2025-08-13 06:00:01,35721.0,35731.0,10.0,0.028,up,info
808,572,Falabella,Zenit,2025-08-14 03:30:01,2025-08-14 03:00:01,35731.0,29776.0,-5955.0,-16.6662,down,warning
809,578,Falabella,Zenit,2025-08-14 06:30:02,2025-08-14 06:00:02,29776.0,29784.0,8.0,0.0269,up,info
810,619,Falabella,Zenit,2025-08-15 03:30:01,2025-08-15 03:00:01,29784.0,51894.0,22110.0,74.2345,up,critical
811,625,Falabella,Zenit,2025-08-15 06:30:01,2025-08-15 06:00:01,51894.0,51909.0,15.0,0.0289,up,info
812,635,Falabella,Zenit,2025-08-15 11:30:02,2025-08-15 11:00:01,51909.0,35752.0,-16157.0,-31.1256,down,critical
813,673,Falabella,Zenit,2025-08-16 06:30:01,2025-08-16 06:00:01,35752.0,35762.0,10.0,0.028,up,info
814,719,Falabella,Zenit,2025-08-17 06:30:01,2025-08-17 05:00:02,35762.0,35772.0,10.0,0.028,up,info
815,767,Falabella,Zenit,2025-08-18 06:30:01,2025-08-18 06:00:01,35772.0,35783.0,11.0,0.0308,up,info
816,813,Falabella,Zenit,2025-08-19 08:30:01,2025-08-19 05:30:01,35783.0,35793.0,10.0,0.0279,up,info
817,4,Falabella,Zurich,2025-08-01 03:30:02,2025-08-01 03:00:02,27886.0,32176.0,4290.0,15.3841,up,warning
818,10,Falabella,Zurich,2025-08-01 06:30:01,2025-08-01 06:00:01,32176.0,32172.0,-4.0,-0.0124,down,info
819,55,Falabella,Zurich,2025-08-02 06:30:01,2025-08-02 06:00:02,32172.0,32155.0,-17.0,-0.0528,down,info
820,100,Falabella,Zurich,2025-08-03 06:30:01,2025-08-03 06:00:01,32155.0,32163.0,8.0,0.0249,up,info
821,145,Falabella,Zurich,2025-08-04 06:30:01,2025-08-04 06:00:01,32163.0,32159.0,-4.0,-0.0124,down,info
822,193,Falabella,Zurich,2025-08-05 06:30:01,2025-08-05 06:00:01,32159.0,32155.0,-4.0,-0.0124,down,info
823,238,Falabella,Zurich,2025-08-06 06:30:01,2025-08-06 06:00:01,32155.0,32151.0,-4.0,-0.0124,down,info
824,282,Falabella,Zurich,2025-08-07 06:30:02,2025-08-07 06:00:02,32151.0,32147.0,-4.0,-0.0124,down,info
825,323,Falabella,Zurich,2025-08-08 06:30:02,2025-08-08 06:00:02,32147.0,32143.0,-4.0,-0.0124,down,info
826,1396,Falabella,Zurich,2025-08-09 06:30:02,2025-08-09 06:00:02,32143.0,32138.0,-5.0,-0.0156,down,info
827,400,Falabella,Zurich,2025-08-10 06:30:01,2025-08-10 06:00:01,32138.0,32148.0,10.0,0.0311,up,info
828,441,Falabella,Zurich,2025-08-11 03:30:01,2025-08-11 03:00:01,32148.0,36176.0,4028.0,12.5296,up,warning
829,447,Falabella,Zurich,2025-08-11 06:30:02,2025-08-11 06:00:02,36176.0,36186.0,10.0,0.0276,up,info
830,457,Falabella,Zurich,2025-08-11 11:30:02,2025-08-11 11:00:02,36186.0,25726.0,-10460.0,-28.9062,down,warning
831,1414,Falabella,Zurich,2025-08-12 06:30:02,2025-08-12 06:00:02,25726.0,24675.0,-1051.0,-4.0854,down,info
832,530,Falabella,Zurich,2025-08-13 06:30:02,2025-08-13 06:00:01,24675.0,24683.0,8.0,0.0324,up,info
833,572,Falabella,Zurich,2025-08-14 03:30:01,2025-08-14 03:00:01,24683.0,20569.0,-4114.0,-16.6673,down,warning
834,578,Falabella,Zurich,2025-08-14 06:30:02,2025-08-14 06:00:02,20569.0,21457.0,888.0,4.3172,up,info
835,619,Falabella,Zurich,2025-08-15 03:30:01,2025-08-15 03:00:01,21457.0,36218.0,14761.0,68.7934,up,critical
836,625,Falabella,Zurich,2025-08-15 06:30:01,2025-08-15 06:00:01,36218.0,36228.0,10.0,0.0276,up,info
837,635,Falabella,Zurich,2025-08-15 11:30:02,2025-08-15 11:00:01,36228.0,25755.0,-10473.0,-28.9086,down,warning
838,673,Falabella,Zurich,2025-08-16 06:30:01,2025-08-16 06:00:01,25755.0,25763.0,8.0,0.0311,up,info
839,719,Falabella,Zurich,2025-08-17 06:30:01,2025-08-17 06:00:01,25763.0,25770.0,7.0,0.0272,up,info
840,726,Falabella,Zurich,2025-08-17 10:00:01,2025-08-17 09:30:01,25770.0,39185.0,13415.0,52.0567,up,critical
841,729,Falabella,Zurich,2025-08-17 11:30:02,2025-08-17 11:00:02,39185.0,25770.0,-13415.0,-34.235,down,critical
842,730,Falabella,Zurich,2025-08-17 12:00:02,2025-08-17 11:30:02,25770.0,39185.0,13415.0,52.0567,up,critical
843,732,Falabella,Zurich,2025-08-17 13:00:01,2025-08-17 12:30:02,39185.0,25770.0,-13415.0,-34.235,down,critical
844,767,Falabella,Zurich,2025-08-18 06:30:01,2025-08-18 06:00:01,25770.0,25778.0,8.0,0.031,up,info
845,813,Falabella,Zurich,2025-08-19 08:30:01,2025-08-19 05:30:01,25778.0,25785.0,7.0,0.0272,up,info
846,856,Falabella,Zurich,2025-08-20 06:30:02,2025-08-20 06:00:02,25785.0,25793.0,8.0,0.031,up,info
847,904,Falabella,Zurich,2025-08-21 06:30:02,2025-08-21 06:00:02,25793.0,25800.0,7.0,0.0271,up,info
848,952,Falabella,Zurich,2025-08-22 06:30:01,2025-08-22 06:00:01,25800.0,25807.0,7.0,0.0271,up,info
849,1000,Falabella,Zurich,2025-08-23 06:30:02,2025-08-23 06:00:02,25807.0,25815.0,8.0,0.031,up,info
850,1047,Falabella,Zurich,2025-08-24 06:30:01,2025-08-24 06:00:02,25815.0,25822.0,7.0,0.0271,up,info
851,1089,Falabella,Zurich,2025-08-25 06:30:02,2025-08-25 06:00:02,25822.0,25830.0,8.0,0.031,up,info
852,1131,Falabella,Zurich,2025-08-26 03:30:01,2025-08-26 03:00:01,25830.0,36333.0,10503.0,40.662,up,critical
853,1132,Falabella,Zurich,2025-08-26 04:30:02,2025-08-26 04:00:02,36333.0,21525.0,-14808.0,-40.7563,down,critical
854,1136,Falabella,Zurich,2025-08-26 06:30:02,2025-08-26 06:00:02,21525.0,22449.0,924.0,4.2927,up,info
855,1178,Falabella,Zurich,2025-08-27 03:30:02,2025-08-27 03:00:02,22449.0,26938.0,4489.0,19.9964,up,warning
856,1183,Falabella,Zurich,2025-08-27 06:30:01,2025-08-27 06:00:01,26938.0,26946.0,8.0,0.0297,up,info
857,1231,Falabella,Zurich,2025-08-28 06:30:02,2025-08-28 06:00:02,26946.0,26954.0,8.0,0.0297,up,info
858,1237,Falabella,Zurich,2025-08-28 09:30:01,2025-08-28 09:00:01,26954.0,39310.0,12356.0,45.8411,up,critical
859,1238,Falabella,Zurich,2025-08-28 10:00:02,2025-08-28 09:30:01,39310.0,26954.0,-12356.0,-31.4322,down,critical
860,1241,Falabella,Zurich,2025-08-28 11:30:02,2025-08-28 11:00:02,26954.0,39310.0,12356.0,45.8411,up,critical
861,1242,Falabella,Zurich,2025-08-28 12:00:01,2025-08-28 11:30:02,39310.0,26954.0,-12356.0,-31.4322,down,critical
862,1279,Falabella,Zurich,2025-08-29 06:30:01,2025-08-29 06:00:02,26954.0,26962.0,8.0,0.0297,up,info
863,1326,Falabella,Zurich,2025-08-30 06:30:01,2025-08-30 06:00:01,26962.0,26970.0,8.0,0.0297,up,info
864,1445,Santander,Consorcio,2025-08-01 06:30:01,2025-08-01 06:00:01,39141.0,39136.0,-5.0,-0.0128,down,info
865,1471,Santander,Consorcio,2025-08-01 20:30:01,2025-08-01 20:00:02,39136.0,51211.0,12075.0,30.8539,up,critical
866,1491,Santander,Consorcio,2025-08-02 06:30:02,2025-08-02 06:00:02,51211.0,55566.0,4355.0,8.504,up,info
867,1492,Santander,Consorcio,2025-08-02 07:00:01,2025-08-02 06:30:02,55566.0,51204.0,-4362.0,-7.8501,down,info
868,1539,Santander,Consorcio,2025-08-03 06:30:02,2025-08-03 06:00:02,51204.0,51198.0,-6.0,-0.0117,down,info
869,1587,Santander,Consorcio,2025-08-04 06:30:01,2025-08-04 06:00:01,51198.0,51191.0,-7.0,-0.0137,down,info
870,1629,Santander,Consorcio,2025-08-05 06:30:01,2025-08-05 06:00:01,51191.0,51184.0,-7.0,-0.0137,down,info
871,1675,Santander,Consorcio,2025-08-06 06:30:01,2025-08-06 06:00:01,51184.0,51178.0,-6.0,-0.0117,down,info
872,1721,Santander,Consorcio,2025-08-07 06:30:02,2025-08-07 06:00:02,51178.0,51171.0,-7.0,-0.0137,down,info
873,1769,Santander,Consorcio,2025-08-08 08:00:02,2025-08-08 06:00:02,51171.0,51165.0,-6.0,-0.0117,down,info
874,1810,Santander,Consorcio,2025-08-09 06:30:02,2025-08-09 06:00:02,51165.0,55516.0,4351.0,8.5039,up,info
875,1811,Santander,Consorcio,2025-08-09 07:00:02,2025-08-09 06:30:02,55516.0,51158.0,-4358.0,-7.85,down,info
876,1857,Santander,Consorcio,2025-08-10 06:30:01,2025-08-10 06:00:01,51158.0,51173.0,15.0,0.0293,up,info
877,1902,Santander,Consorcio,2025-08-11 06:30:02,2025-08-11 06:00:02,51173.0,51188.0,15.0,0.0293,up,info
878,1943,Santander,Consorcio,2025-08-12 12:30:02,2025-08-12 06:00:02,51188.0,51202.0,14.0,0.0274,up,info
879,1978,Santander,Consorcio,2025-08-13 06:30:02,2025-08-13 06:00:01,51202.0,51217.0,15.0,0.0293,up,info
880,2024,Santander,Consorcio,2025-08-14 06:30:02,2025-08-14 06:00:02,51217.0,51232.0,15.0,0.0293,up,info
881,2062,Santander,Consorcio,2025-08-15 06:30:01,2025-08-15 06:00:01,51232.0,51247.0,15.0,0.0293,up,info
882,2109,Santander,Consorcio,2025-08-16 06:30:02,2025-08-16 06:00:02,51247.0,55628.0,4381.0,8.5488,up,info
883,2110,Santander,Consorcio,2025-08-16 07:00:01,2025-08-16 06:30:02,55628.0,51262.0,-4366.0,-7.8486,down,info
884,2157,Santander,Consorcio,2025-08-17 06:30:02,2025-08-17 06:00:02,51262.0,51276.0,14.0,0.0273,up,info
885,2205,Santander,Consorcio,2025-08-18 06:30:01,2025-08-18 06:00:01,51276.0,51291.0,15.0,0.0293,up,info
886,2231,Santander,Consorcio,2025-08-18 19:30:02,2025-08-18 19:00:02,51291.0,41212.0,-10079.0,-19.6506,down,warning
887,2253,Santander,Consorcio,2025-08-19 06:30:02,2025-08-19 06:00:02,41212.0,41224.0,12.0,0.0291,up,info
888,2300,Santander,Consorcio,2025-08-20 06:30:02,2025-08-20 05:30:02,41224.0,41236.0,12.0,0.0291,up,info
889,2347,Santander,Consorcio,2025-08-21 06:30:02,2025-08-21 06:00:02,41236.0,41248.0,12.0,0.0291,up,info
890,2393,Santander,Consorcio,2025-08-22 07:30:01,2025-08-22 05:00:02,41248.0,41259.0,11.0,0.0267,up,info
891,2439,Santander,Consorcio,2025-08-23 06:30:02,2025-08-23 06:00:02,41259.0,41271.0,12.0,0.0291,up,info
892,2486,Santander,Consorcio,2025-08-24 06:30:01,2025-08-24 06:00:02,41271.0,41283.0,12.0,0.0291,up,info
893,2533,Santander,Consorcio,2025-08-25 06:30:02,2025-08-25 06:00:02,41283.0,41295.0,12.0,0.0291,up,info
894,2580,Santander,Consorcio,2025-08-26 06:30:02,2025-08-26 06:00:02,41295.0,41307.0,12.0,0.0291,up,info
895,2628,Santander,Consorcio,2025-08-27 06:30:01,2025-08-27 06:00:02,41307.0,41319.0,12.0,0.0291,up,info
896,2676,Santander,Consorcio,2025-08-28 06:30:02,2025-08-28 06:00:02,41319.0,41331.0,12.0,0.029,up,info
897,2724,Santander,Consorcio,2025-08-29 06:30:02,2025-08-29 06:00:02,41331.0,41343.0,12.0,0.029,up,info
898,2772,Santander,Consorcio,2025-08-30 06:30:01,2025-08-30 06:00:01,41343.0,41355.0,12.0,0.029,up,info
899,1445,Santander,Fid,2025-08-01 06:30:01,2025-08-01 06:00:01,42893.0,42888.0,-5.0,-0.0117,down,info
900,1492,Santander,Fid,2025-08-02 07:00:01,2025-08-02 06:00:02,42888.0,42882.0,-6.0,-0.014,down,info
901,1539,Santander,Fid,2025-08-03 06:30:02,2025-08-03 06:00:02,42882.0,42877.0,-5.0,-0.0117,down,info
902,1587,Santander,Fid,2025-08-04 06:30:01,2025-08-04 06:00:01,42877.0,42871.0,-6.0,-0.014,down,info
903,1629,Santander,Fid,2025-08-05 06:30:01,2025-08-05 05:30:01,42871.0,42865.0,-6.0,-0.014,down,info
904,1675,Santander,Fid,2025-08-06 06:30:01,2025-08-06 06:00:01,42865.0,42860.0,-5.0,-0.0117,down,info
905,1722,Santander,Fid,2025-08-07 07:00:02,2025-08-07 06:00:02,42860.0,42854.0,-6.0,-0.014,down,info
906,2814,Santander,Fid,2025-08-08 06:30:02,2025-08-08 06:00:02,42854.0,42849.0,-5.0,-0.0117,down,info
907,1810,Santander,Fid,2025-08-09 06:30:02,2025-08-09 06:00:02,42849.0,42843.0,-6.0,-0.014,down,info
908,1857,Santander,Fid,2025-08-10 06:30:01,2025-08-10 06:00:01,42843.0,42856.0,13.0,0.0303,up,info
909,1902,Santander,Fid,2025-08-11 06:30:02,2025-08-11 06:00:02,42856.0,42868.0,12.0,0.028,up,info
910,1943,Santander,Fid,2025-08-12 12:30:02,2025-08-12 06:00:02,42868.0,42880.0,12.0,0.028,up,info
911,1978,Santander,Fid,2025-08-13 06:30:02,2025-08-13 06:00:01,42880.0,42893.0,13.0,0.0303,up,info
912,2024,Santander,Fid,2025-08-14 06:30:02,2025-08-14 06:00:02,42893.0,42905.0,12.0,0.028,up,info
913,2062,Santander,Fid,2025-08-15 06:30:01,2025-08-15 05:30:01,42905.0,42918.0,13.0,0.0303,up,info
914,2110,Santander,Fid,2025-08-16 07:00:01,2025-08-16 06:00:02,42918.0,42930.0,12.0,0.028,up,info
915,2157,Santander,Fid,2025-08-17 06:30:02,2025-08-17 06:00:02,42930.0,42942.0,12.0,0.028,up,info
916,2205,Santander,Fid,2025-08-18 06:30:01,2025-08-18 06:00:01,42942.0,42955.0,13.0,0.0303,up,info
917,2228,Santander,Fid,2025-08-18 18:00:02,2025-08-18 17:30:01,42955.0,43696.0,741.0,1.7251,up,info
918,2252,Santander,Fid,2025-08-19 06:00:02,2025-08-19 05:30:01,43696.0,56339.0,12643.0,28.934,up,warning
919,2253,Santander,Fid,2025-08-19 06:30:02,2025-08-19 06:00:02,56339.0,53395.0,-2944.0,-5.2255,down,info
920,2254,Santander,Fid,2025-08-19 07:00:02,2025-08-19 06:30:02,53395.0,54216.0,821.0,1.5376,up,info
921,2255,Santander,Fid,2025-08-19 07:30:02,2025-08-19 07:00:02,54216.0,54448.0,232.0,0.4279,up,info
922,2256,Santander,Fid,2025-08-19 08:00:02,2025-08-19 07:30:02,54448.0,55693.0,1245.0,2.2866,up,info
923,2257,Santander,Fid,2025-08-19 08:30:02,2025-08-19 08:00:02,55693.0,54759.0,-934.0,-1.6771,down,info
924,2258,Santander,Fid,2025-08-19 09:00:02,2025-08-19 08:30:02,54759.0,55733.0,974.0,1.7787,up,info
925,2259,Santander,Fid,2025-08-19 09:30:01,2025-08-19 09:00:02,55733.0,53282.0,-2451.0,-4.3978,down,info
926,2260,Santander,Fid,2025-08-19 10:00:01,2025-08-19 09:30:01,53282.0,55303.0,2021.0,3.793,up,info
927,2261,Santander,Fid,2025-08-19 10:30:01,2025-08-19 10:00:01,55303.0,54295.0,-1008.0,-1.8227,down,info
928,2262,Santander,Fid,2025-08-19 11:00:01,2025-08-19 10:30:01,54295.0,55422.0,1127.0,2.0757,up,info
929,2263,Santander,Fid,2025-08-19 11:30:01,2025-08-19 11:00:01,55422.0,55773.0,351.0,0.6333,up,info
930,2264,Santander,Fid,2025-08-19 12:00:01,2025-08-19 11:30:01,55773.0,54176.0,-1597.0,-2.8634,down,info
931,2265,Santander,Fid,2025-08-19 12:30:02,2025-08-19 12:00:01,54176.0,53706.0,-470.0,-0.8675,down,info
932,2266,Santander,Fid,2025-08-19 13:00:02,2025-08-19 12:30:02,53706.0,55540.0,1834.0,3.4149,up,info
933,2267,Santander,Fid,2025-08-19 13:30:02,2025-08-19 13:00:02,55540.0,53746.0,-1794.0,-3.2301,down,info
934,2268,Santander,Fid,2025-08-19 14:00:02,2025-08-19 13:30:02,53746.0,53050.0,-696.0,-1.295,down,info
935,2270,Santander,Fid,2025-08-19 15:00:02,2025-08-19 14:00:02,53050.0,43709.0,-9341.0,-17.6079,down,warning
936,2300,Santander,Fid,2025-08-20 06:30:02,2025-08-20 05:30:02,43709.0,54894.0,11185.0,25.5897,up,warning
937,2302,Santander,Fid,2025-08-20 07:30:02,2025-08-20 06:30:02,54894.0,55630.0,736.0,1.3408,up,info
938,2303,Santander,Fid,2025-08-20 08:00:02,2025-08-20 07:30:02,55630.0,53257.0,-2373.0,-4.2657,down,info
939,2304,Santander,Fid,2025-08-20 08:30:02,2025-08-20 08:00:02,53257.0,54583.0,1326.0,2.4898,up,info
940,2305,Santander,Fid,2025-08-20 09:00:01,2025-08-20 08:30:02,54583.0,54656.0,73.0,0.1337,up,info
941,2306,Santander,Fid,2025-08-20 09:30:01,2025-08-20 09:00:01,54656.0,53761.0,-895.0,-1.6375,down,info
942,2307,Santander,Fid,2025-08-20 10:00:01,2025-08-20 09:30:01,53761.0,55126.0,1365.0,2.539,up,info
943,2308,Santander,Fid,2025-08-20 10:30:01,2025-08-20 10:00:01,55126.0,55319.0,193.0,0.3501,up,info
944,2309,Santander,Fid,2025-08-20 11:00:01,2025-08-20 10:30:01,55319.0,53257.0,-2062.0,-3.7275,down,info
945,2311,Santander,Fid,2025-08-20 12:00:01,2025-08-20 11:00:01,53257.0,54583.0,1326.0,2.4898,up,info
946,2312,Santander,Fid,2025-08-20 12:30:01,2025-08-20 12:00:01,54583.0,53178.0,-1405.0,-2.5741,down,info
947,2313,Santander,Fid,2025-08-20 13:00:01,2025-08-20 12:30:01,53178.0,54271.0,1093.0,2.0554,up,info
948,2314,Santander,Fid,2025-08-20 13:30:01,2025-08-20 13:00:01,54271.0,53920.0,-351.0,-0.6468,down,info
949,2315,Santander,Fid,2025-08-20 14:00:02,2025-08-20 13:30:01,53920.0,55902.0,1982.0,3.6758,up,info
950,2318,Santander,Fid,2025-08-20 15:30:02,2025-08-20 14:00:02,55902.0,43722.0,-12180.0,-21.7881,down,warning
951,2346,Santander,Fid,2025-08-21 06:00:02,2025-08-21 05:30:02,43722.0,53999.0,10277.0,23.5053,up,warning
952,2347,Santander,Fid,2025-08-21 06:30:02,2025-08-21 06:00:02,53999.0,53936.0,-63.0,-0.1167,down,info
953,2348,Santander,Fid,2025-08-21 07:00:02,2025-08-21 06:30:02,53936.0,56349.0,2413.0,4.4738,up,info
954,2349,Santander,Fid,2025-08-21 07:30:02,2025-08-21 07:00:02,56349.0,54638.0,-1711.0,-3.0364,down,info
955,2350,Santander,Fid,2025-08-21 08:00:02,2025-08-21 07:30:02,54638.0,53352.0,-1286.0,-2.3537,down,info
956,2351,Santander,Fid,2025-08-21 08:30:02,2025-08-21 08:00:02,53352.0,53114.0,-238.0,-0.4461,down,info
957,2352,Santander,Fid,2025-08-21 09:00:02,2025-08-21 08:30:02,53114.0,55295.0,2181.0,4.1063,up,info
958,2353,Santander,Fid,2025-08-21 09:30:01,2025-08-21 09:00:02,55295.0,53194.0,-2101.0,-3.7996,down,info
959,2354,Santander,Fid,2025-08-21 10:00:01,2025-08-21 09:30:01,53194.0,54049.0,855.0,1.6073,up,info
960,2355,Santander,Fid,2025-08-21 10:30:01,2025-08-21 10:00:01,54049.0,55533.0,1484.0,2.7457,up,info
961,2356,Santander,Fid,2025-08-21 11:00:01,2025-08-21 10:30:01,55533.0,54400.0,-1133.0,-2.0402,down,info
962,2357,Santander,Fid,2025-08-21 11:30:01,2025-08-21 11:00:01,54400.0,52882.0,-1518.0,-2.7904,down,info
963,2358,Santander,Fid,2025-08-21 12:00:02,2025-08-21 11:30:01,52882.0,54168.0,1286.0,2.4318,up,info
964,2359,Santander,Fid,2025-08-21 12:30:02,2025-08-21 12:00:02,54168.0,53273.0,-895.0,-1.6523,down,info
965,2360,Santander,Fid,2025-08-21 13:00:01,2025-08-21 12:30:02,53273.0,52491.0,-782.0,-1.4679,down,info
966,2361,Santander,Fid,2025-08-21 13:30:02,2025-08-21 13:00:01,52491.0,53817.0,1326.0,2.5261,up,info
967,2362,Santander,Fid,2025-08-21 14:00:02,2025-08-21 13:30:02,53817.0,52922.0,-895.0,-1.663,down,info
968,2363,Santander,Fid,2025-08-21 14:30:02,2025-08-21 14:00:02,52922.0,43734.0,-9188.0,-17.3614,down,warning
969,2827,Santander,Fid,2025-08-22 06:00:02,2025-08-22 05:30:02,43734.0,54751.0,11017.0,25.1909,up,warning
970,2828,Santander,Fid,2025-08-22 06:30:02,2025-08-22 06:00:02,54751.0,55900.0,1149.0,2.0986,up,info
971,2829,Santander,Fid,2025-08-22 07:00:01,2025-08-22 06:30:02,55900.0,53679.0,-2221.0,-3.9732,down,info
972,2393,Santander,Fid,2025-08-22 07:30:01,2025-08-22 07:00:01,53679.0,54535.0,856.0,1.5947,up,info
973,2394,Santander,Fid,2025-08-22 08:00:01,2025-08-22 07:30:01,54535.0,53872.0,-663.0,-1.2157,down,info
974,2395,Santander,Fid,2025-08-22 08:30:01,2025-08-22 08:00:01,53872.0,53368.0,-504.0,-0.9356,down,info
975,2396,Santander,Fid,2025-08-22 09:00:01,2025-08-22 08:30:01,53368.0,54807.0,1439.0,2.6964,up,info
976,2398,Santander,Fid,2025-08-22 10:00:01,2025-08-22 09:00:01,54807.0,53328.0,-1479.0,-2.6986,down,info
977,2399,Santander,Fid,2025-08-22 10:30:02,2025-08-22 10:00:01,53328.0,54302.0,974.0,1.8264,up,info
978,2400,Santander,Fid,2025-08-22 11:00:02,2025-08-22 10:30:02,54302.0,53249.0,-1053.0,-1.9392,down,info
979,2402,Santander,Fid,2025-08-22 12:00:02,2025-08-22 11:30:02,53249.0,54104.0,855.0,1.6057,up,info
980,2403,Santander,Fid,2025-08-22 12:30:02,2025-08-22 12:00:02,54104.0,53951.0,-153.0,-0.2828,down,info
981,2404,Santander,Fid,2025-08-22 13:00:02,2025-08-22 12:30:02,53951.0,55277.0,1326.0,2.4578,up,info
982,2405,Santander,Fid,2025-08-22 13:30:02,2025-08-22 13:00:02,55277.0,56133.0,856.0,1.5486,up,info
983,2406,Santander,Fid,2025-08-22 14:00:02,2025-08-22 13:30:02,56133.0,53368.0,-2765.0,-4.9258,down,info
984,2407,Santander,Fid,2025-08-22 14:30:01,2025-08-22 14:00:02,53368.0,43747.0,-9621.0,-18.0277,down,warning
985,2438,Santander,Fid,2025-08-23 06:00:02,2025-08-23 05:30:02,43747.0,56246.0,12499.0,28.5711,up,warning
986,2439,Santander,Fid,2025-08-23 06:30:02,2025-08-23 06:00:02,56246.0,54159.0,-2087.0,-3.7105,down,info
987,2440,Santander,Fid,2025-08-23 07:00:02,2025-08-23 06:30:02,54159.0,56188.0,2029.0,3.7464,up,info
988,2442,Santander,Fid,2025-08-23 08:00:02,2025-08-23 07:00:02,56188.0,55718.0,-470.0,-0.8365,down,info
989,2443,Santander,Fid,2025-08-23 08:30:01,2025-08-23 08:00:02,55718.0,56069.0,351.0,0.63,up,info
990,2444,Santander,Fid,2025-08-23 09:00:01,2025-08-23 08:30:01,56069.0,55678.0,-391.0,-0.6974,down,info
991,2445,Santander,Fid,2025-08-23 09:30:01,2025-08-23 09:00:01,55678.0,54704.0,-974.0,-1.7493,down,info
992,2446,Santander,Fid,2025-08-23 10:00:01,2025-08-23 09:30:01,54704.0,52913.0,-1791.0,-3.274,down,info
993,2447,Santander,Fid,2025-08-23 10:30:01,2025-08-23 10:00:01,52913.0,52992.0,79.0,0.1493,up,info
994,2448,Santander,Fid,2025-08-23 11:00:01,2025-08-23 10:30:01,52992.0,53848.0,856.0,1.6153,up,info
995,2449,Santander,Fid,2025-08-23 11:30:01,2025-08-23 11:00:01,53848.0,52561.0,-1287.0,-2.3901,down,info
996,2451,Santander,Fid,2025-08-23 12:30:01,2025-08-23 11:30:01,52561.0,53145.0,584.0,1.1111,up,info
997,2452,Santander,Fid,2025-08-23 13:00:01,2025-08-23 12:30:01,53145.0,55758.0,2613.0,4.9167,up,info
998,2453,Santander,Fid,2025-08-23 13:30:02,2025-08-23 13:00:01,55758.0,53848.0,-1910.0,-3.4255,down,info
999,2454,Santander,Fid,2025-08-23 14:00:02,2025-08-23 13:30:02,53848.0,55916.0,2068.0,3.8404,up,info
1000,2830,Santander,Fid,2025-08-23 14:30:02,2025-08-23 14:00:02,55916.0,43759.0,-12157.0,-21.7415,down,warning
1001,2485,Santander,Fid,2025-08-24 06:00:02,2025-08-24 05:30:02,43759.0,53695.0,9936.0,22.7062,up,warning
1002,2486,Santander,Fid,2025-08-24 06:30:01,2025-08-24 06:00:02,53695.0,54958.0,1263.0,2.3522,up,info
1003,2487,Santander,Fid,2025-08-24 07:00:02,2025-08-24 06:30:01,54958.0,53943.0,-1015.0,-1.8469,down,info
1004,2488,Santander,Fid,2025-08-24 07:30:02,2025-08-24 07:00:02,53943.0,55031.0,1088.0,2.0169,up,info
1005,2489,Santander,Fid,2025-08-24 08:00:02,2025-08-24 07:30:02,55031.0,54527.0,-504.0,-0.9158,down,info
1006,2490,Santander,Fid,2025-08-24 08:30:02,2025-08-24 08:00:02,54527.0,54799.0,272.0,0.4988,up,info
1007,2491,Santander,Fid,2025-08-24 09:00:02,2025-08-24 08:30:02,54799.0,52815.0,-1984.0,-3.6205,down,info
1008,2492,Santander,Fid,2025-08-24 09:30:02,2025-08-24 09:00:02,52815.0,53126.0,311.0,0.5888,up,info
1009,2493,Santander,Fid,2025-08-24 10:00:02,2025-08-24 09:30:02,53126.0,53240.0,114.0,0.2146,up,info
1010,2494,Santander,Fid,2025-08-24 10:30:02,2025-08-24 10:00:02,53240.0,55502.0,2262.0,4.2487,up,info
1011,2495,Santander,Fid,2025-08-24 11:00:01,2025-08-24 10:30:02,55502.0,54719.0,-783.0,-1.4108,down,info
1012,2496,Santander,Fid,2025-08-24 11:30:01,2025-08-24 11:00:01,54719.0,54215.0,-504.0,-0.9211,down,info
1013,2497,Santander,Fid,2025-08-24 12:00:01,2025-08-24 11:30:01,54215.0,54062.0,-153.0,-0.2822,down,info
1014,2498,Santander,Fid,2025-08-24 12:30:01,2025-08-24 12:00:01,54062.0,55462.0,1400.0,2.5896,up,info
1015,2499,Santander,Fid,2025-08-24 13:00:01,2025-08-24 12:30:01,55462.0,52735.0,-2727.0,-4.9169,down,info
1016,2500,Santander,Fid,2025-08-24 13:30:01,2025-08-24 13:00:01,52735.0,56477.0,3742.0,7.0959,up,info
1017,2501,Santander,Fid,2025-08-24 14:00:01,2025-08-24 13:30:01,56477.0,53160.0,-3317.0,-5.8732,down,info
1018,2502,Santander,Fid,2025-08-24 14:30:01,2025-08-24 14:00:01,53160.0,43772.0,-9388.0,-17.6599,down,warning
1019,2532,Santander,Fid,2025-08-25 06:00:02,2025-08-25 05:30:02,43772.0,53982.0,10210.0,23.3254,up,warning
1020,2533,Santander,Fid,2025-08-25 06:30:02,2025-08-25 06:00:02,53982.0,55166.0,1184.0,2.1933,up,info
1021,2534,Santander,Fid,2025-08-25 07:00:02,2025-08-25 06:30:02,55166.0,54191.0,-975.0,-1.7674,down,info
1022,2535,Santander,Fid,2025-08-25 07:30:02,2025-08-25 07:00:02,54191.0,54310.0,119.0,0.2196,up,info
